PATTERN,COUNT
G1644452P2532380_011414_PL01MY_FTAXX_UX1XM040XXXXXXXXX_BASIC_GV3,2
G1644458P2532050_011717_PL01DY_FTAXX_UX1XM310XXXXXXXXX_BASIC_GV3,17
G1644461P2532030_011515_PL01DY_FTAXX_UX1XM3Q0XXXXXXXXX_BASIC_GV3,12
GV3T15_PSC_PRE_1M_VREVG0_011414_F2_DDR_HVM_0,1805
