PATTERN,COUNT
D1511149P2245388_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_DAC_LDHITLD_BITS15_6,10
D1511154P2509408_014444_PH07DF_FTXXX_US1XM1X1XXXQXXXXX_TC_FLUSH_ALL_WAYS_SETS192_223,3
D1511182P2463434_014444_PH07DV_FTXXX_US1XM1X2XXXHXXXXX_BUS_BAV_NO_APIC_INTR_RW_IRR0,4
D1511185P2430814_014444_PH07DF_FTXXX_US1XM1X2XXXHXXXXX_LOCKRAND_MT_TOGGLE,6
D1511193P2433766_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_MITE_CREG_PATCH3_15,3
D1511204P2324388_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_WALK_ADDR_BIT_BY_BIT,1
D1511221P2404740_014444_PH07DV_FTXXX_US1XM1X2XXXHXXXXX_BAV_APIC_REG_PPR,5
D1511248P2401210_014444_PH07DV_FTXXX_US1XM1X0XXXHXXXXX_BAV_NO_APIC_RND_TMPL_INIT,3
D1511264P2480878_014444_PH07DF_FTXXX_US1XM1X1XXXQXXXXX_UPPER_MEM_LIP_MATCH,2
D1511267P2222628_014444_PH07DV_FTXXX_US1XM1X0XXXHXXXXX_BAV_REQ_BNR_WS6,3
D1511292P2430904_014444_PH07DF_FTXXX_US1XM1X2XXXHXXXXX_LOCKRAND_MT_TOGGLE,6
D1511295P2222698_014444_PH07DV_FTXXX_US1XM1X0XXXHXXXXX_BAV_WMT_WS_UC,2
D1511298P2222958_014444_PH07DV_FTXXX_US1XM1X0XXXHXXXXX_BAV_SSNOOP_BUG,1
D1511299P2222978_014444_PH07DV_FTXXX_US1XM1X0XXXHXXXXX_BAV_RETRY_SPLIT_READ_TRANS,2
D1511308P2571102_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_CT_ASIZE32_FS_AGU_CARRY_SPECIFIC_2_12,6
D1511311P2247218_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_BTC_0FBB_MODRM_00_P,3
D1511346P2756262_014444_PH07DF_FBXXX_UX1XM1X0XXXHXXXXX_T3THR_IPD_GENERIC,3
D1511374P2244718_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_MEU_PMH_FIXED_MTRR_MISS_UC_4,1
D1511379P2448820_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_EXEC_FT_T0__FRITSFPU_SQRT_ORP_000,9
D1511383P2243128_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_T3_0342,2
D1511384P2387540_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_ADDSS_F30F58_PROT_OPCOV,6
D1511403P2242978_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_TIME_STAMP_CTR,3
D1511435P2258208_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_ISA_INT_OPCOV_00_0E_CS16_R,3
D1511450P2214978_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_BF_M4_LDDQU_BP,10
D1511458P2249198_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_PAGEA_LINEAR_NP_PF_PDE_A_ID_PTE_A_ASS,1
D1511481P2248088_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_LDS_C5_MODRM_01_P,3
D1511496P2498168_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_DATAGD_SNP_LDRB_BITS13_16,2
D1511505P2397234_014444_PH07DV_FTXXX_US1XM1X2XXXHXXXXX_BAV_APIC_DOUBLE_ISR_DIFF_GROUPS,6
D1511510P2429984_014444_PH07DF_FTXXX_US1XM1X2XXXHXXXXX_LOCKRAND_MT_TOGGLE,4
D1511511P2215428_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_SEG_MODE_TRAN_PROT_64_CALL,1
D1511518P2246648_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_COMBM2_RAND_KM_RM3_E_8,2
D1511520P2242528_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_IFALU_ADD2,2
D1511547P2338346_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_PMH_FT_T0__PAGETABLE_UC_ORP_000,7
D1511567P2259008_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_MEU_ST_FWD,2
D1511568P2260438_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_FAST_STRINGS_MOVS,3
D1511578P2248278_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_XOR_80_MODRM_01_110_P,5
D1511589P2431264_014444_PH07DF_FTXXX_US1XM1X2XXXHXXXXX_LOCKRAND_MT_TOGGLE,6
D1511598P2431284_014444_PH07DF_FTXXX_US1XM1X2XXXHXXXXX_LOCKRAND_MT_TOGGLE,3
D1511601P2242958_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_CR_0063,4
D1511609P2255288_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_POPA_POPAD_61_ISA_DS_P_01,2
D1511623P2496638_014444_PH07DF_FTXXX_US1XM1X2XXXQXXXXX_MOS_MOLLARYM_LB_CAM1_HIT_31_MT1,3
D1511649P2503008_014444_PH07DF_FTXXX_US1XM1X2XXXHXXXXX_MOS_MOLLARYM_LB_CAM0_SPHIT_33_MT0,5
D1511650P2501388_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_MOS_SASEGARYM_FLASHCOPY_FDS_HIGHBITS_,1
D1511682P2756222_014444_PH07DF_FBXXX_UX1XM1X0XXXHXXXXX_T3THR_PDE0_010,3
D1511693P2244508_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_FSQRT_MARCHING3S,4
D1511702P2448570_014444_PH07DF_FTXXX_US1XM1X2XXXHXXXXX_MODPAGD_PAGE_SPLIT_MT_2,4
D1511703P2324878_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_PMH_FT_T0__FRITS_C2M_SPLIT_SUW_EMONS_,4
D1511724P2324648_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_PMH_FT_T0__B4M_AD_EMON_ORP_002,3
D1511726P2245498_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_IF_ALU_ALLF,3
D1511752P2251918_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_DAC_SNOOP_HITLOW32,1
