PATTERN,COUNT
D1503979P2466874_012020_PK04DG_FTXXX_UX1XM1X0ST0XXXXXX_RALF_PH1PH2_STATPG,3
D1503982P2532830_012020_PK04DG_FTXXX_UX1XM1X0SE4XXXXXX_TBPU_PH1_AZTEC_STATPG,4
D1503987P2477188_012020_PK04DG_FTXXX_UX1XM1X0SI4XXXXXX_IEX_PH1_STATPG_BRIDGE,1
D1503989P2505888_012020_PK04DG_FTXXX_UX1XM1X0SB0XXXXXX_BPI_PH1PH2_STATPG_BRIDGE,1
D1503990P2477618_012020_PK04DG_FTXXX_UX1XM1X0SK0XXXXXX_CRUCHK_PH1PH2_STATPG_BRIDGE,12
D1503991P2477178_012020_PK04DG_FTXXX_UX1XM1X0SI0XXXXXX_IEX_PH1PH2_STATPG_BRIDGE,6
D1503992P2532840_012020_PK04DG_FTXXX_UX1XM1X0SO0XXXXXX_MOS_PH1PH2_ISO_STATPG_BRIDGE,1
D1503995P2482252_012020_PK04DG_FTXXX_UX1XM1X0SQ2XXXXXX_IQSSU_PH2_STATPG_BRIDGE,1
D1503998P2469244_012020_PK04DG_FTXXX_UX1XM1X0SP4XXXXXX_PIX_PH1_STATPG_BRIDGE,1
D1504002P2506008_012020_PK04DG_FTXXX_UX1XM1X0SR0XXXXXX_CRUROB_PH1PH2_STATPG_BRIDGE,1
D1504008P2513358_012020_PK04DG_FTXXX_UX1XM1X0SM0XXXXXX_FARM_PH1PH2_STATPG_BRIDGE,1
D1504013P2516178_012020_PK04DG_FTXXX_UX1XM1X0SS0XXXXXX_MS_PH1PH2_BRIDGE,1
D1504016P2508768_012020_PK04DG_FTXXX_UX1XM1X0SU0XXXXXX_DPU_PH1PH2_STATPG_BRIDGE,1
D1504017P2516198_012020_PK04DG_FTXXX_UX1XM1X0S14XXXXXX_BUS1_PH1_BRIDGE,6
D1504019P2515418_012020_PK04DG_FTXXX_UX1XM1X0ST4XXXXXX_RALF_PH1_BRIDGE,1
D1504023P2519648_012020_PK04DG_FTXXX_UX1XM1X0SE4XXXXXX_TBPU_PH1_NDET_6_STATPG,1
D1504025P2517538_012020_PK04DG_FTXXX_UX1XM1X0SR0XXXXXX_CRUROB_PH1PH2_NDET_2_STATPG,1
D1504026P2519608_012020_PK04DG_FTXXX_UX1XM1X0SE4XXXXXX_TBPU_PH1_NDET_2_STATPG,1
D1504028P2519638_012020_PK04DG_FTXXX_UX1XM1X0SE4XXXXXX_TBPU_PH1_NDET_5_STATPG,1
D1504029P2516968_012020_PK04DG_FTXXX_UX1XM1X0SE4XXXXXX_TBPU_PH1_STATPG_BRIDGE,3
D1504034P2517568_012020_PK04DG_FTXXX_UX1XM1X0SR0XXXXXX_CRUROB_PH1PH2_NDET_5_STATPG,1
D1504039P2517348_012020_PK04DG_FTXXX_UX1XM1X0S14XXXXXX_BUS1_PH1_NDET_2_STATPG,2
D1504040P2517378_012020_PK04DG_FTXXX_UX1XM1X0S14XXXXXX_BUS1_PH1_NDET_5_STATPG,1
D1504048P2520618_012020_PK04DG_FTXXX_UX1XM1X0ST0XXXXXX_RALF_PH1PH2_NDET_4_STATPG,1
