PATTERN,COUNT
D0587322U0000602_014242_PA03DP_FTXXX_US12B1X0XXXXXXXXX_UL1_TAG_BUTTERFLY_FX_S_006,2
D0587333U0004802_014242_PA03DP_FTXXX_US12B1X0XXXXXXXXX_UL1_TAG_GALWRECCOL_FX_S_048,1
D0587340U0018402_014242_PA03DP_FTXXX_US12B1X0XXXXXXXXX_UL1_TAG_LINKED_FX_C_184,6
D0587420U0038902_014242_PA03DP_FTXXX_US12B1X0XXXXXXXXX_UL1_TAG_SIWS_CFWD_FY_S_389,2
D0587423U0038202_014242_PA03DP_FTXXX_US12B1X0XXXXXXXXX_UL1_TAG_SIWS_LONG_FX_S_382,1
D0587441U0003902_014242_PA03DP_FTXXX_US12B1X0XXXXXXXXX_UL1_TAG_TOWALK2_FX_S_039,2
D0618416U0000601_014242_PA03DP_FTXXX_US12B1X0XXXXXXXXX_UL1_DAT_BUTTERFLY_FX_S_006,2
D1242172U0091401_014242_PA03DP_FTXXX_US12B1X0XXXXXXXXX_UL1_DAT_MARCHC_FXB_C_2C_914,21
D1242174U0091501_014242_PA03DP_FTXXX_US12B1X0XXXXXXXXX_UL1_DAT_MARCHC_FXB_C_3C_915,2868
D1242176U0091601_014242_PA03DP_FTXXX_US12B1X0XXXXXXXXX_UL1_DAT_MARCHC_FXB_C_4C_916,9
