P2463724,1,P2483348,1
P2463754,1,P2463534,1
P2429974,1,P2247318,1
P2452700,1,P2244268,1
P2247578,1,P2245118,1
P2463734,1,P2329388,1
P2429384,1,P2292288,1
P2430814,1,P2447730,1
P2242438,1,P2329378,1
P2430904,1,P2396194,1
P2430724,1,P2396184,1
P2481428,1,P2244478,1
P2245088,1,P2474678,1
P2246038,1,P2429514,1
P2246818,1,P2247438,1
P2253538,1,P2329398,1
P2429494,1,P2405000,1
P2246278,1,P2214978,1
P2249768,1,P2242738,1
P2259008,1,P2418572,1
P2242798,1,P2438176,1
P2255908,1,P2244498,1
P2259218,1,P2449410,1
P2260248,1,P2242438,1
P2260268,1,P2299578,1
P2260298,1,P2396104,1
P2326378,1,P2243008,1
P2428754,1,P2430754,1
P2428784,1,P2329458,1
P2243518,1,P2422632,1
P2244208,1,P2244218,1
P2246098,1,P2329818,1
P2246158,1,P2422612,1
P2246608,1,P2488528,1
P2246698,1,P2399940,1
P2249558,1,P2217688,1
P2249578,1,P2329448,1
P2249718,1,P2244928,1
P2249748,1,P2440776,1
P2254128,1,P2437016,1
P2259918,1,P2466354,1
P2260488,1,P2493388,1
P2243948,1,P2463514,1
P2475788,1,P2451830,1
P2242898,1,P2416788,1
P2243088,1,P2434576,1
P2243108,1,P2326858,1
P2243168,1,P2465224,1
P2243188,1,P2437596,1
P2243338,1,P2437706,1
P2243618,1,P2243368,1
P2243658,1,P2442758,1
P2243678,1,P2396084,1
P2243718,1,P2245758,1
P2243758,1,P2412066,1
P2245978,1,P2437046,1
P2246478,1,P2242858,1
P2249938,1,P2244418,1
P2253908,1,P2431124,1
P2254428,1,P2247578,1
P2255128,1,P2246018,1
P2255448,1,P2260148,1
P2256408,1,P2429984,1
P2256518,1,P2479368,1
P2258958,1,P2396844,1
P2326458,1,P2251578,1
P2244938,1,P2482132,1
P2243928,1,P2404870,1
P2245118,1,P2452530,1
P2253748,1,P2212258,1
P2258998,1,P2245188,1
P2260258,1,P2437566,1
P2326588,1,P2487828,1
P2244168,1,P2259318,1
P2244228,1,P2242828,1
P2246218,1,P2452130,1
P2246778,1,P2469084,1
P2244958,1,P2411302,1
P2244968,1,P2411122,1
P2429414,1,P2445230,1
P2474688,1,P2436926,1
P2253618,1,P2397184,1
P2255188,1,P2480868,1
P2256388,1,P2255418,1
P2242698,1,P2396254,1
P2245058,1,P2465234,1
P2245148,1,P2447830,1
P2245258,1,P2465304,1
P2245348,1,P2463554,1
P2245388,1,P2503678,1
P2245398,1,P2428694,1
P2251748,1,P2478698,1
P2252878,1,P2253138,1
P2253138,1,P2435776,1
P2254138,1,P2422442,1
P2259438,1,P2247018,1
P2259688,1,P2396804,1
P2260428,1,P2469074,1
P2324998,1,P2324968,1
P2325028,1,P2446230,1
P2325258,1,P2437776,1
P2326068,1,P2435026,1
P2329378,1,P2442738,1
P2329388,1,P2474688,1
P2345800,1,P2468234,1
P2396084,1,P2466114,1
P2396184,1,P2437766,1
P2437016,1,P2466394,1
P2437046,1,P2474188,1
P2437586,1,P2466364,1
P2437596,1,P2437586,1
P2437706,1,P2447700,1
P2437746,1,P2447670,1
P2437766,1,P2447610,1
P2437776,1,P2449470,1
P2442688,1,P2463754,1
P2442758,1,P2329468,1
P2446880,1,P2497238,1
P2448630,1,P2438946,1
P2449070,1,P2430034,1
P2449080,1,P2244908,1
P2214978,1,P2217338,1
P2218838,1,P2465294,1
P2401436,1,P2429874,1
P2415932,1,P2431954,1
P2422612,1,P2242758,1
P2429534,1,P2324588,1
P2429564,1,P2260078,1
P2429984,1,P2259788,1
P2430284,1,P2445190,1
P2433976,1,P2437666,1
P2445110,1,P2243878,1
P2445240,1,P2246288,1
P2446400,1,P2452520,1
P2449810,1,P2325058,1
P2452690,1,P2452160,1
P2468134,1,P2400510,1
P2468204,1,P2437696,1
P2468224,1,P2808861,1
P2474208,1,P2478668,1
P2474738,1,P2255518,1
P2478598,1,P2411352,1
P2478768,1,P2467724,1
P2479368,1,P2447550,1
P2479478,1,P2429964,1
P2481718,1,P2452070,1
P2482132,1,P2245778,1
P2494798,1,P2244258,1
P2496118,1,P2247378,1
P2509378,1,P2445270,1
P2243328,1,P2422102,1
P2244748,1,P2245398,1
P2244778,1,P2247128,1
P2259638,1,P2469754,1
P2259658,1,P2445160,1
P2324878,1,P2481718,1
P2387948,1,P2259308,1
