PATTERN,COUNT
G1675389P2495438_014444_PL01DF_FTXXX_US1XM1X2XXXQXXXXX_MOS_MOLLARYM_LB_CAM0_HIT_18_MT1,1
G1675392P2471728_014444_PL01DF_FTXXX_US1XM1X1XXXQXXXXX_BTB_1CALLRET_FFFF_LOGIC,1
G1675466P2211598_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_BP_8BYTE_LE,1
G1675468P2324608_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_UL1_FT_T0_WCB_EVICTIONS_ORP_000,8
G1675604P2447150_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_BSL1QD_L1_EVICTS_PART3,6
G1675613P2756312_014444_PL01DF_FBXXX_UX1XM1X0XXXHXXXXX_T3THR_PDE0_020,2
G1675724P2503238_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_MOS_MOLLARYM_LB_CAM1_SPHIT_38_MT0,1
G1675785P2474678_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_FIRM_UNALIGNED_LOAD_LDDQU,1
G1675818P2324598_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_UL1_FT_T0_WCB_SNOOP_EVICTIONS_ORP_001,13
G1675867P2255988_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_SETNLE_G_0F9F_MODRM_00_R,1
G1675887P2452070_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_LTAGLOFF_STEW_BPBTBIM_ODDENTRIES_COUN,14
G1675891P2479558_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_CREG_RING1_FT,1
G1676029P2430744_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_LOCKRAND_MT_TOGGLE,1
G1676034P2243048_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_T3_0127_FP_FISTP,1
G1676049P2430974_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_LOCKRAND_MT_TOGGLE,1
G1676072P2465294_014444_PL01DF_FTXXX_US1XM1X1XXXQXXXXX_BTB_LOFFM_DEALLOCATION_LOGIC,5
G1676141P2801828_014444_PL01DF_FUXXX_UX1XM1X0XXXHXXXXX_UL1_TAGPARITYMISS_PBIST_DATA,1
G1676148P2253888_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_CLD_STD_FC_FD_ISA_FN_P_01,1
G1676222P2808871_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_HE_64BIT_GENERIC_INT_MT,1
G1676234P2243648_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_T3C_010_FPUSTATEIMAGE_MISMATCH,1
G1676240P2430154_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_LOCKRAND_MT_TOGGLE,1
G1676263P2442938_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_ISMATCHN_PATTERN_MASK_5_5,1
G1676273P2463454_014444_PL01DV_FTXXX_US1XM1X2XXXHXXXXX_BUS_BAV_NO_APIC_INTR_RW_IRR6,2
G1676283P2214978_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_BF_M4_LDDQU_BP,21
G1676287P2430774_014444_PL01DF_FTXXX_US1XM1X1XXXQXXXXX_BPI_YTADDRESS_LOGIC_T1,1
G1676305P2326608_014444_PL01DF_FBXXX_US1XM1X0XXXHXXXXX_T3THR_DEBUGREG,10
G1676357P2487038_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_LB_CAM_MISS_00_MT,1
G1676366P2502398_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_MOS_MOLLARYM_LB_CAM0_SPHIT_18_MT0,1
