SORT_LOT,SORT_WAFER_ID,SORT_X,SORT_Y,LOT,TOTAL_GOOD,TOTAL_BAD,PROGRAM_NAME,OPERATION,DEVREVSTEP,FUNCTIONAL_BIN,TEST_NAME,PATTERN_NAME,
H4516058,789,-4,3,4515C104,62,1,NOC2MNES1IM921KD,7251,8GGBAVAS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0750,G1337753P2466094_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BTB_RRSD_CALLS_RETS_LOGIC_1_TC_OFF,
H4516058,789,-4,3,4515C104,62,1,NOC2MNES1IM921KD,7251,8GGBAVAS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1337753P2466094_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BTB_RRSD_CALLS_RETS_LOGIC_1_TC_OFF,
H4516058,789,-4,3,4515C104,62,1,NOC2MNES1IM921KD,7251,8GGBAVAS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1338142P2467274_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BTB_RRSD_CALLS_RETS_LOGIC_1_TC_RRSD_D,
H4516349,636,-5,11,4516C277,38,1,NOC2MNES1IM921KE,7271,8GGBAVS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0750,G1343481P2438946_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SAAT_CR_BASIC_0,
H4516349,636,-5,11,4516C277,38,1,NOC2MNES1IM921KE,7271,8GGBAVS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1343481P2438946_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SAAT_CR_BASIC_0,
H4516349,636,-5,11,4516C277,38,1,NOC2MNES1IM921KE,7271,8GGBAVS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1343481P2438946_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SAAT_CR_BASIC_0,
H4516058,785,-2,-8,4515C035,0,1,NOC2MNES1IM921KE,7271,8GGBBVAS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0750,G1399179P2431224_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_LOCKRAND_MT_TOGGLE,
H4516058,785,-2,-8,4515C035,0,1,NOC2MNES1IM921KE,7271,8GGBBVAS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1340747P2430704_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_LOCKRAND_MT_TOGGLE,
H4516058,785,-2,-8,4515C035,0,1,NOC2MNES1IM921KE,7271,8GGBBVAS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1340747P2430704_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_LOCKRAND_MT_TOGGLE,
H4516349,636,-5,11,IRWS0BA17,0,1,NOC2MNES1IM921K0,7405,8GGBAVS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0750,G1343481P2438946_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SAAT_CR_BASIC_0,
H4516349,636,-5,11,IRWS0BA17,0,1,NOC2MNES1IM921K0,7405,8GGBAVS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1343481P2438946_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SAAT_CR_BASIC_0,
H4516349,636,-5,11,IRWS0BA17,0,1,NOC2MNES1IM921K0,7405,8GGBAVS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1343481P2438946_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SAAT_CR_BASIC_0,
H5011838,630,-9,0,4515C200,98,1,NOC2MNES1IM921K0,7251,8GGBDVAS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0750,G1399262P2430384_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_LOCKRAND_MT_TOGGLE,
H5011838,630,-9,0,4515C200,98,1,NOC2MNES1IM921K0,7251,8GGBDVAS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1399262P2430384_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_LOCKRAND_MT_TOGGLE,
H5011838,630,-9,0,4515C200,98,1,NOC2MNES1IM921K0,7251,8GGBDVAS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1399262P2430384_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_LOCKRAND_MT_TOGGLE,
H4516058,785,-2,-8,IRWS1BB17,0,1,NOC2MNES1IM921K0,7405,8GGBBVAS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0750,G1340747P2430704_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_LOCKRAND_MT_TOGGLE,
H4516058,785,-2,-8,IRWS1BB17,0,1,NOC2MNES1IM921K0,7405,8GGBBVAS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1340747P2430704_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_LOCKRAND_MT_TOGGLE,
H4516058,785,-2,-8,IRWS1BB17,0,1,NOC2MNES1IM921K0,7405,8GGBBVAS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1340747P2430704_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_LOCKRAND_MT_TOGGLE,
H4516349,636,-5,11,IRWS0BA17,0,1,NOC2MNES1IM921K0,7403,8GGBAVS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0750,G1343481P2438946_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SAAT_CR_BASIC_0,
H4516349,636,-5,11,IRWS0BA17,0,1,NOC2MNES1IM921K0,7403,8GGBAVS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1343481P2438946_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SAAT_CR_BASIC_0,
H4516349,636,-5,11,IRWS0BA17,0,1,NOC2MNES1IM921K0,7403,8GGBAVS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1343481P2438946_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SAAT_CR_BASIC_0,
H4516349,636,-5,11,IRWS0BA17,0,1,NOC2MNES1IM921K0,7401,8GGBAVS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0750,G1343481P2438946_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SAAT_CR_BASIC_0,
H4516349,636,-5,11,IRWS0BA17,0,1,NOC2MNES1IM921K0,7401,8GGBAVS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0750,G1343481P2438946_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SAAT_CR_BASIC_0,
H4516349,636,-5,11,IRWS0BA17,0,1,NOC2MNES1IM921K0,7401,8GGBAVS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1343481P2438946_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SAAT_CR_BASIC_0,
H4516349,636,-5,11,IRWS0BA17,0,1,NOC2MNES1IM921K0,7401,8GGBAVS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1343481P2438946_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SAAT_CR_BASIC_0,
H4516349,636,-5,11,IRWS0BA17,0,1,NOC2MNES1IM921K0,7401,8GGBAVS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1343481P2438946_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SAAT_CR_BASIC_0,
H4516349,636,-5,11,IRWS0BA17,0,1,NOC2MNES1IM921K0,7401,8GGBAVS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1343481P2438946_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SAAT_CR_BASIC_0,
H4521209,506,6,9,3515B095,21,1,NOC2MNES1IM921K0,7276,8GGBDVAS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0773,G1337258P2242438_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DAC_EMON,
H4521209,506,6,9,3515B095,21,1,NOC2MNES1IM921K0,7276,8GGBDVAS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0766,G1337258P2242438_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DAC_EMON,
H4521209,506,6,9,3515B095,21,1,NOC2MNES1IM921K0,7276,8GGBDVAS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0666,G1337258P2242438_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DAC_EMON,
H4516058,780,-8,2,E53515A964,1,1,NOC2MNES1IM921K0,7276,8GGBBVAS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0773,G1337258P2242438_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DAC_EMON,
H4516058,780,-8,2,E53515A964,1,1,NOC2MNES1IM921K0,7276,8GGBBVAS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0766,G1337258P2242438_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DAC_EMON,
H4516058,780,-8,2,E53515A964,1,1,NOC2MNES1IM921K0,7276,8GGBBVAS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0666,G1337258P2242438_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DAC_EMON,
W4504088,197,8,-2,Z4520A9241,41,2,NOC2MNES1IM921K2,7251,8GYBBVCR,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0750,G1338647P2242798_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_T3_0037_TC,
W4504088,197,8,-2,Z4520A9241,41,2,NOC2MNES1IM921K2,7251,8GYBBVCR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1338647P2242798_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_T3_0037_TC,
W4504088,197,8,-2,Z4520A9241,41,2,NOC2MNES1IM921K2,7251,8GYBBVCR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1338647P2242798_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_T3_0037_TC,
W4472128,387,-2,-6,Z4520A415,45,15,NOC2MNES1IM921K2,7251,8GYBDVCR,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0750,G1340673P2252838_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DAC_TAG_SNPHITLD,
W4472128,387,-5,8,Z4520A415,45,15,NOC2MNES1IM921K2,7251,8GYBDVCR,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0750,G1399145P2501358_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SATAGARYM_LA_CAM_TAGL_5,
W4472128,387,-6,5,Z4520A415,45,15,NOC2MNES1IM921K2,7251,8GYBDVCR,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0750,G1342030P2434836_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_339927,
W4472128,387,-5,0,Z4520A415,45,15,NOC2MNES1IM921K2,7251,8GYBDVCR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1337598P2252728_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BSU_L1L2EVICTS,
W4472128,387,-3,-6,Z4520A415,45,15,NOC2MNES1IM921K2,7251,8GYBDVCR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1343628P2449250_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_AGL0_CMV_2_0337226,
W4472128,387,-9,6,Z4520A415,45,15,NOC2MNES1IM921K2,7251,8GYBDVCR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1342576P2259438_014444_PR00DF_FTXXX_US1PB1X0XXXHXXXXX_GEN8WMT_J,
W4472128,387,-2,-6,Z4520A415,45,15,NOC2MNES1IM921K2,7251,8GYBDVCR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1343711P2345800_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_WMT_FT_DAC_36_BIT,
W4472128,387,-5,-5,Z4520A415,45,15,NOC2MNES1IM921K2,7251,8GYBDVCR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4472128,387,-5,-8,Z4520A415,45,15,NOC2MNES1IM921K2,7251,8GYBDVCR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4472128,387,-7,3,Z4520A415,45,15,NOC2MNES1IM921K2,7251,8GYBDVCR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1342576P2259438_014444_PR00DF_FTXXX_US1PB1X0XXXHXXXXX_GEN8WMT_J,
W4472128,387,-5,8,Z4520A415,45,15,NOC2MNES1IM921K2,7251,8GYBDVCR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1399145P2501358_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SATAGARYM_LA_CAM_TAGL_5,
W4472128,387,-6,5,Z4520A415,45,15,NOC2MNES1IM921K2,7251,8GYBDVCR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1338647P2242798_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_T3_0037_TC,
W4472128,387,-5,0,Z4520A415,45,15,NOC2MNES1IM921K2,7251,8GYBDVCR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1337598P2252728_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BSU_L1L2EVICTS,
W4472128,387,-3,-6,Z4520A415,45,15,NOC2MNES1IM921K2,7251,8GYBDVCR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1343628P2449250_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_AGL0_CMV_2_0337226,
W4472128,387,-9,6,Z4520A415,45,15,NOC2MNES1IM921K2,7251,8GYBDVCR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1342576P2259438_014444_PR00DF_FTXXX_US1PB1X0XXXHXXXXX_GEN8WMT_J,
W4472128,387,-2,-6,Z4520A415,45,15,NOC2MNES1IM921K2,7251,8GYBDVCR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1343711P2345800_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_WMT_FT_DAC_36_BIT,
W4472128,387,-5,-5,Z4520A415,45,15,NOC2MNES1IM921K2,7251,8GYBDVCR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4472128,387,-5,-8,Z4520A415,45,15,NOC2MNES1IM921K2,7251,8GYBDVCR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4472128,387,-7,3,Z4520A415,45,15,NOC2MNES1IM921K2,7251,8GYBDVCR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1342576P2259438_014444_PR00DF_FTXXX_US1PB1X0XXXHXXXXX_GEN8WMT_J,
W4472128,387,-5,8,Z4520A415,45,15,NOC2MNES1IM921K2,7251,8GYBDVCR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1399145P2501358_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SATAGARYM_LA_CAM_TAGL_5,
W4472128,387,-6,5,Z4520A415,45,15,NOC2MNES1IM921K2,7251,8GYBDVCR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1338647P2242798_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_T3_0037_TC,
W4472128,387,-1,5,Z4520A4152,25,5,NOC2MNES1IM921K2,7251,8GYBDVCR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4472128,387,-5,3,Z4520A4152,25,5,NOC2MNES1IM921K2,7251,8GYBDVCR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1337598P2252728_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BSU_L1L2EVICTS,
W4472128,387,-7,5,Z4520A4152,25,5,NOC2MNES1IM921K2,7251,8GYBDVCR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1342576P2259438_014444_PR00DF_FTXXX_US1PB1X0XXXHXXXXX_GEN8WMT_J,
W4472128,387,-2,6,Z4520A4152,25,5,NOC2MNES1IM921K2,7251,8GYBDVCR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1338840P2447410_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_SAMISCS_T1ISIDESTARV_MT,
W4472128,387,-1,5,Z4520A4152,25,5,NOC2MNES1IM921K2,7251,8GYBDVCR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4472128,387,-5,3,Z4520A4152,25,5,NOC2MNES1IM921K2,7251,8GYBDVCR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1337598P2252728_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BSU_L1L2EVICTS,
W4472128,387,-7,5,Z4520A4152,25,5,NOC2MNES1IM921K2,7251,8GYBDVCR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1342576P2259438_014444_PR00DF_FTXXX_US1PB1X0XXXHXXXXX_GEN8WMT_J,
W4472128,387,-2,6,Z4520A4152,25,5,NOC2MNES1IM921K2,7251,8GYBDVCR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1338840P2447410_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_SAMISCS_T1ISIDESTARV_MT,
W4503938,520,-1,-3,TIROCSM241,0,1,NOC2MNES1IM921K2,7251,8GYBBVCR,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0750,G1337544P2463514_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DPU_UL1_CR_BASIC_0,
W4503938,520,-1,-3,TIROCSM241,0,1,NOC2MNES1IM921K2,7251,8GYBBVCR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1337544P2463514_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DPU_UL1_CR_BASIC_0,
W4503938,520,-1,-3,TIROCSM241,0,1,NOC2MNES1IM921K2,7251,8GYBBVCR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1337544P2463514_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DPU_UL1_CR_BASIC_0,
W4485928,531,-5,9,TIROCSM261,0,1,NOC2MNES1IM921K2,7251,8GYBDVBR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1347986P2437746_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_TMR_CLEAR_G1,
W4485928,531,-5,9,TIROCSM261,0,1,NOC2MNES1IM921K2,7251,8GYBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1347986P2437746_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_TMR_CLEAR_G1,
W4503958,681,-5,-8,TIROCSM231,0,1,NOC2MNES1IM921K2,7271,8GYBDVCR,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0750,G1349265P2243238_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BRAZOS310DC64,
W4503958,681,-5,-8,TIROCSM231,0,1,NOC2MNES1IM921K2,7271,8GYBDVCR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1346376P2243008_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_UL1D6K_40K,
W4503958,681,-5,-8,TIROCSM231,0,1,NOC2MNES1IM921K2,7271,8GYBDVCR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1341886P2243368_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_CVTP_DSI,
W4463948,687,10,0,TIROCSM262,0,1,NOC2MNES1IM921K2,7271,8GYBDVBR,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0750,G1343385P2430904_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_LOCKRAND_MT_TOGGLE,
W4463948,687,10,0,TIROCSM262,0,1,NOC2MNES1IM921K2,7271,8GYBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1343385P2430904_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_LOCKRAND_MT_TOGGLE,
W4463948,687,10,0,TIROCSM262,0,1,NOC2MNES1IM921K2,7271,8GYBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1343385P2430904_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_LOCKRAND_MT_TOGGLE,
H4521248,608,3,3,4517C128,62,1,PSC2MJMS1IM921K0,7251,8GLBDVS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0644,G1399144P2449740_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BUS1_MSFTS1_T0,
H4521228,174,1,5,4518C514,43,1,PSC2MJMS1IM921K0,7251,8GLBDVS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0644,G1338642P2438176_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FG_MSIMMROM,
H4521248,608,3,3,4517C128,62,1,PSC2MJMS1IM921K0,7251,8GLBDVS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0744,G1399144P2449740_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BUS1_MSFTS1_T0,
H4521228,174,1,5,4518C514,43,1,PSC2MJMS1IM921K0,7251,8GLBDVS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0744,G1338642P2438176_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FG_MSIMMROM,
H4521248,608,3,3,4517C128,62,1,PSC2MJMS1IM921K0,7251,8GLBDVS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0749,G1399144P2449740_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BUS1_MSFTS1_T0,
H4521228,174,1,5,4518C514,43,1,PSC2MJMS1IM921K0,7251,8GLBDVS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0749,G1338642P2438176_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FG_MSIMMROM,
H5011848,758,-1,-3,4517C154,129,2,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0644,G1344202P2463754_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_TD_PROT_MODE_FARCALL_MT_984397015,
H5011859,245,-2,-10,4515C281,64,2,PSC2MJMS1IM921K0,7251,8GLBDVAS,610,BF_SIGEN1500_014444_NOMNOM_341500_0644,G1338379P2429414_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_MITE_MT_FAULTS_324950478,
H4521209,510,-2,7,4515C318,15,1,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0644,G1348526P2429564_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_MEMORY_EXECUTION_480980566,
H5034068,698,1,-4,4520B862,48,2,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0644,G1337258P2242438_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DAC_EMON,
H4516188,506,-4,-6,4520B862,55,1,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0644,G1398981P2471458_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BOGBR_JZJC_NLIPB_0,
H5034029,256,-4,-5,4520B913,0,1,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0644,G1343481P2438946_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SAAT_CR_BASIC_0,
H5011848,758,-1,-3,4517C154,129,2,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0744,G1344202P2463754_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_TD_PROT_MODE_FARCALL_MT_984397015,
H4521209,510,-2,7,4515C318,15,1,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0744,G1348526P2429564_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_MEMORY_EXECUTION_480980566,
H5034068,698,1,-4,4520B862,48,2,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0744,G1337258P2242438_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DAC_EMON,
H4516188,506,-4,-6,4520B862,55,1,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0744,G1398981P2471458_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BOGBR_JZJC_NLIPB_0,
H5034029,256,-4,-5,4520B913,0,1,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0744,G1343481P2438946_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SAAT_CR_BASIC_0,
H5011848,758,-1,-3,4517C154,129,2,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0749,G1344202P2463754_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_TD_PROT_MODE_FARCALL_MT_984397015,
H4521209,510,-2,7,4515C318,15,1,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0749,G1348526P2429564_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_MEMORY_EXECUTION_480980566,
H5034068,698,1,-4,4520B862,48,2,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0749,G1337258P2242438_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DAC_EMON,
H4516188,506,-4,-6,4520B862,55,1,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0749,G1398981P2471458_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BOGBR_JZJC_NLIPB_0,
H5034029,256,-4,-5,4520B913,0,1,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0749,G1343481P2438946_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SAAT_CR_BASIC_0,
H4521218,705,1,-1,4517C214,54,10,PSC2MJMS1IM921K0,7251,8GLBDVS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1338662P2259308_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FC_STPCLK_NOP_T0,
H5011868,210,9,6,4518C279,121,3,PSC2MJMS1IM921K0,7251,8GLBDVS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1338647P2242798_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_T3_0037_TC,
