PATTERN,COUNT
G1347571P2505668_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_CRUCHK_LIVELOCK_XMM_ORP_001,1
G1347575P2339006_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_FMXD_FMRNDC_MANTISSA_LOGIC_VARIOUS,5
G1347592P2235048_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_MEU_PMH_PDECCH4_2_SBFT_PROT_PAGE_T1,1
G1347593P2241538_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_FEC_EMON_SBFT,1
G1347678P2485968_014040_PH05DB_FBXXX_US1XB1X1XXXIXXXXX_POWER_DEFT_FPU_NOPRELOAD_LM0_ORP_002,1
G1347681P2237328_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_WMT_SBFT_CALL_RET_6,2
G1347714P2231838_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_FMXD_INT4_SBFT,1
G1347737P2235268_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_WMT_SBFT_MTRR_PAT2_T1,1147
G1347738P2233038_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_FMXD_MIXED2_SBFT,2
G1347739P2240708_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_TORNADO_BREAKER,6
G1347744P2344156_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_BPBTB_TAR_2PORT_RDS_FINAL_GDBND,1
G1347756P2375100_014040_PH05DQ_FBXXX_US1XB1X0XXXIXXXXX_BYPASS_P2_TO_STA_PORT2_DPDAT,1
G1347790P2230138_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_XMM_ORP_002,1
G1347815P2442808_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_MUL_IMUL_YT_ORP_002,2
G1347819P2230098_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_WNI_ORP_003,1
