VisualID,DFF_ST_BINARY,dicc_AVID1_ref_0118c_nom1041867_0301_max,dicc_AVID1_ref_0118c_nom1041867_0301_min,dicc_AVID1_ref_0118c_nom1041867_0301_avg,dicc_AVID1_ref_0118c_nom1041867_0301_med,dicc_AVID2_ref_0118c_nom1192133_0401_max,dicc_AVID2_ref_0118c_nom1192133_0401_min,dicc_AVID2_ref_0118c_nom1192133_0401_avg,dicc_AVID2_ref_0118c_nom1192133_0401_med,dicc_AVID3_ref_0118c_nom1332400_0501_max,dicc_AVID3_ref_0118c_nom1332400_0501_min,dicc_AVID3_ref_0118c_nom1332400_0501_avg,dicc_AVID3_ref_0118c_nom1332400_0501_med,SoftBin
35620372E0257,00001,85.368000000000,85.176000000000,85.272400000000,85.288000000000,93.080000000000,92.792000000000,92.941600000000,92.960000000000,100.672000000000,100.376000000000,100.561200000000,100.568000000000,9775
35620372E0292,00001,80.232000000000,80.048000000000,80.156400000000,80.160000000000,87.592000000000,87.448000000000,87.521600000000,87.520000000000,94.968000000000,94.696000000000,94.866400000000,94.888000000000,00001,200
35620372E0290,00001,84.920000000000,84.728000000000,84.804800000000,84.808000000000,92.456000000000,92.264000000000,92.371600000000,92.376000000000,99.976000000000,99.760000000000,99.865600000000,99.880000000000,00001,200
35620372E0275,00001,84.936000000000,84.760000000000,84.848800000000,84.848000000000,92.368000000000,92.112000000000,92.251600000000,92.256000000000,99.776000000000,99.496000000000,99.688400000000,99.704000000000,00001,200
35620372E0282,00001,85.256000000000,85.080000000000,85.158800000000,85.152000000000,92.776000000000,92.536000000000,92.690000000000,92.704000000000,100.280000000000,100.032000000000,100.165600000000,100.168000000000,00001,200
35620372E0288,00001,84.664000000000,84.448000000000,84.535600000000,84.544000000000,92.208000000000,91.968000000000,92.107600000000,92.104000000000,99.680000000000,99.344000000000,99.556800000000,99.592000000000,00001,200
35620372E0278,00001,81.120000000000,80.912000000000,80.984000000000,80.984000000000,88.400000000000,88.080000000000,88.264800000000,88.280000000000,95.536000000000,95.272000000000,95.422800000000,95.440000000000,00001,200
35620372E0284,00001,77.128000000000,76.968000000000,77.062000000000,77.064000000000,84.416000000000,84.248000000000,84.320000000000,84.336000000000,91.728000000000,91.496000000000,91.641600000000,91.648000000000,00001,200
35620372E0294,00001,79.640000000000,79.456000000000,79.559600000000,79.552000000000,87.040000000000,86.760000000000,86.912800000000,86.936000000000,94.472000000000,94.248000000000,94.382000000000,94.408000000000,00001,200
35620372E0261,00001,82.112000000000,81.912000000000,82.002000000000,82.016000000000,89.544000000000,89.336000000000,89.479200000000,89.496000000000,97.032000000000,96.784000000000,96.946400000000,96.960000000000,00001,200
35620372E0296,00001,81.376000000000,81.184000000000,81.307200000000,81.288000000000,88.864000000000,88.688000000000,88.772800000000,88.784000000000,96.232000000000,96.088000000000,96.156400000000,96.168000000000,00001,200
35620372E0267,00001,82.568000000000,82.376000000000,82.466400000000,82.480000000000,90.032000000000,89.808000000000,89.920000000000,89.928000000000,97.488000000000,97.280000000000,97.385600000000,97.384000000000,00001,200
35620372E0250,00001,83.920000000000,83.712000000000,83.804400000000,83.808000000000,91.328000000000,91.096000000000,91.200800000000,91.168000000000,98.656000000000,98.352000000000,98.530000000000,98.544000000000,00001,200
35620372E0258,00001,74.576000000000,74.432000000000,74.512800000000,74.528000000000,81.952000000000,81.752000000000,81.864000000000,81.864000000000,89.208000000000,88.952000000000,89.076000000000,89.080000000000,00001,200
35620372E0260,00001,77.176000000000,76.936000000000,77.060800000000,77.056000000000,84.592000000000,84.344000000000,84.473200000000,84.464000000000,92.008000000000,91.800000000000,91.896800000000,91.912000000000,00001,200
35620372E0252,00001,80.120000000000,79.904000000000,79.982800000000,79.976000000000,87.400000000000,87.200000000000,87.301600000000,87.304000000000,94.776000000000,94.512000000000,94.630800000000,94.616000000000,00001,200
35620372E0240,3122
35620372E0264,00001,79.960000000000,79.712000000000,79.828400000000,79.840000000000,87.240000000000,86.960000000000,87.126000000000,87.144000000000,94.432000000000,94.240000000000,94.357600000000,94.376000000000,00001,200
35620372E0254,00001,75.896000000000,75.720000000000,75.794800000000,75.800000000000,83.312000000000,83.104000000000,83.204800000000,83.208000000000,90.672000000000,90.456000000000,90.559200000000,90.560000000000,00001,200
35620372E0246,00001,80.056000000000,79.920000000000,79.984800000000,80.000000000000,87.424000000000,87.208000000000,87.302800000000,87.312000000000,94.728000000000,94.424000000000,94.615600000000,94.624000000000,00001,200
35620372E0262,00001,78.304000000000,78.072000000000,78.166400000000,78.192000000000,85.728000000000,85.504000000000,85.638400000000,85.648000000000,93.144000000000,92.872000000000,93.025200000000,93.016000000000,00001,200
35620372E0004,00001,80.968000000000,80.800000000000,80.892800000000,80.896000000000,88.288000000000,88.088000000000,88.179200000000,88.176000000000,95.576000000000,95.288000000000,95.451200000000,95.456000000000,00001,200
35620372E0019,00001,80.136000000000,79.912000000000,80.006400000000,80.024000000000,87.440000000000,87.240000000000,87.319200000000,87.312000000000,94.688000000000,94.368000000000,94.534400000000,94.536000000000,00001,200
35620372E0220,00001,74.720000000000,74.552000000000,74.617200000000,74.632000000000,82.184000000000,81.944000000000,82.082000000000,82.080000000000,89.608000000000,89.408000000000,89.511600000000,89.512000000000,00001,200
35620372E0222,00001,79.072000000000,78.896000000000,78.997600000000,78.984000000000,86.536000000000,86.336000000000,86.450000000000,86.472000000000,94.016000000000,93.800000000000,93.904400000000,93.920000000000,00001,200
35620372E0010,00001,79.760000000000,79.568000000000,79.683200000000,79.696000000000,87.032000000000,86.792000000000,86.945200000000,86.952000000000,94.384000000000,94.128000000000,94.266800000000,94.304000000000,00001,200
