VisualID,DFF_ST_BINARY,dicc_AVID1_ref_0118c_nom1041867_0301_max,dicc_AVID1_ref_0118c_nom1041867_0301_min,dicc_AVID1_ref_0118c_nom1041867_0301_avg,dicc_AVID1_ref_0118c_nom1041867_0301_med,dicc_AVID2_ref_0118c_nom1192133_0401_max,dicc_AVID2_ref_0118c_nom1192133_0401_min,dicc_AVID2_ref_0118c_nom1192133_0401_avg,dicc_AVID2_ref_0118c_nom1192133_0401_med,dicc_AVID3_ref_0118c_nom1332400_0501_max,dicc_AVID3_ref_0118c_nom1332400_0501_min,dicc_AVID3_ref_0118c_nom1332400_0501_avg,dicc_AVID3_ref_0118c_nom1332400_0501_med,DFF_ST_BINARY,SoftBin
35617520C0224,00001,84.688000000000,84.536000000000,84.603600000000,84.616000000000,92.224000000000,92.040000000000,92.122800000000,92.136000000000,99.544000000000,99.280000000000,99.435200000000,99.448000000000,00001,200
35617520C0290,6405
35617520C0207,00001,87.672000000000,87.504000000000,87.597600000000,87.616000000000,95.112000000000,94.944000000000,95.038400000000,95.040000000000,102.544000000000,102.304000000000,102.422800000000,102.432000000000,00001,200
35617520C0382,00001,87.544000000000,87.392000000000,87.461600000000,87.464000000000,94.896000000000,94.696000000000,94.807600000000,94.808000000000,102.344000000000,102.104000000000,102.233200000000,102.248000000000,00001,200
35617520C0141,00001,87.424000000000,87.312000000000,87.373600000000,87.384000000000,94.936000000000,94.768000000000,94.871200000000,94.888000000000,102.472000000000,102.240000000000,102.386800000000,102.392000000000,00001,200
35617520C0515,00001,83.304000000000,83.168000000000,83.230400000000,83.224000000000,90.688000000000,90.512000000000,90.614800000000,90.616000000000,98.096000000000,97.912000000000,98.030800000000,98.056000000000,00001,200
35617520C0298,00001,87.408000000000,87.208000000000,87.330400000000,87.344000000000,94.808000000000,94.616000000000,94.735200000000,94.744000000000,102.296000000000,102.088000000000,102.201600000000,102.208000000000,00001,200
35617520C0397,00001,82.056000000000,81.936000000000,81.998000000000,82.008000000000,89.560000000000,89.360000000000,89.473200000000,89.472000000000,96.920000000000,96.696000000000,96.830400000000,96.832000000000,00001,200
35617520C0304,00001,87.800000000000,87.600000000000,87.710400000000,87.720000000000,95.264000000000,95.056000000000,95.176400000000,95.200000000000,102.616000000000,102.392000000000,102.509200000000,102.520000000000,00001,200
35617520C0555,00001,79.408000000000,79.272000000000,79.336000000000,79.344000000000,86.720000000000,86.576000000000,86.648000000000,86.656000000000,94.024000000000,93.832000000000,93.914000000000,93.912000000000,00001,1727
35617520C0147,00001,89.056000000000,88.928000000000,88.982400000000,88.992000000000,96.552000000000,96.392000000000,96.493600000000,96.528000000000,104.240000000000,104.000000000000,104.132400000000,104.152000000000,00001,200
35617520C0519,00001,85.288000000000,85.136000000000,85.206000000000,85.208000000000,92.648000000000,92.512000000000,92.596400000000,92.616000000000,100.128000000000,99.904000000000,100.013600000000,100.016000000000,00001,200
35617520C0254,00001,82.576000000000,82.448000000000,82.520000000000,82.536000000000,90.024000000000,89.864000000000,89.934800000000,89.928000000000,97.480000000000,97.248000000000,97.366800000000,97.392000000000,00001,200
35617520C0421,00001,80.592000000000,80.472000000000,80.537200000000,80.536000000000,88.000000000000,87.824000000000,87.920800000000,87.920000000000,95.312000000000,95.104000000000,95.221200000000,95.224000000000,00001,200
35617520C0575,00001,80.024000000000,79.888000000000,79.958000000000,79.960000000000,87.368000000000,87.232000000000,87.300000000000,87.312000000000,94.720000000000,94.536000000000,94.645600000000,94.656000000000,00001,200
35617520C0427,00001,81.312000000000,81.184000000000,81.249200000000,81.256000000000,88.784000000000,88.600000000000,88.697600000000,88.688000000000,96.152000000000,95.968000000000,96.057600000000,96.072000000000,00001,200
35617520C0288,00001,82.888000000000,82.776000000000,82.842000000000,82.840000000000,90.320000000000,90.176000000000,90.256800000000,90.280000000000,97.720000000000,97.512000000000,97.626000000000,97.648000000000,00001,200
35617520C0656,00001,85.032000000000,84.848000000000,84.975600000000,84.984000000000,92.576000000000,92.432000000000,92.515200000000,92.520000000000,100.008000000000,99.752000000000,99.906800000000,99.920000000000,00001,200
35617520C0454,00001,83.688000000000,83.560000000000,83.639200000000,83.640000000000,91.168000000000,90.952000000000,91.070400000000,91.080000000000,98.488000000000,98.256000000000,98.394000000000,98.400000000000,00001,200
35617520C0360,00001,83.032000000000,82.896000000000,82.960800000000,82.952000000000,90.496000000000,90.320000000000,90.407200000000,90.408000000000,97.880000000000,97.656000000000,97.762000000000,97.776000000000,00001,200
35617520C0199,00001,82.096000000000,81.960000000000,82.021600000000,82.032000000000,89.536000000000,89.376000000000,89.448000000000,89.448000000000,96.808000000000,96.616000000000,96.725600000000,96.728000000000,00001,200
35617520C0276,00001,88.688000000000,88.576000000000,88.637600000000,88.640000000000,96.256000000000,96.056000000000,96.160000000000,96.152000000000,103.744000000000,103.488000000000,103.645600000000,103.664000000000,00001,200
35617520C0642,00001,85.808000000000,85.680000000000,85.751200000000,85.768000000000,93.368000000000,93.176000000000,93.274800000000,93.288000000000,100.768000000000,100.568000000000,100.683600000000,100.688000000000,00001,200
35617520C0282,00001,86.912000000000,86.736000000000,86.825600000000,86.840000000000,94.320000000000,94.128000000000,94.216400000000,94.232000000000,101.800000000000,101.584000000000,101.706400000000,101.712000000000,00001,200
35617520C0473,00001,86.152000000000,85.992000000000,86.058400000000,86.064000000000,93.520000000000,93.368000000000,93.442400000000,93.440000000000,100.776000000000,100.544000000000,100.684400000000,100.680000000000,00001,200
35617520C0488,00001,82.264000000000,82.096000000000,82.174400000000,82.176000000000,89.720000000000,89.528000000000,89.605600000000,89.616000000000,96.952000000000,96.776000000000,96.884400000000,96.912000000000,00001,200
35617520C0209,00001,85.584000000000,85.440000000000,85.511200000000,85.512000000000,93.040000000000,92.904000000000,92.976800000000,92.992000000000,100.408000000000,100.184000000000,100.310000000000,100.320000000000,00001,200
35617520C0445,00001,81.856000000000,81.696000000000,81.764800000000,81.776000000000,89.160000000000,88.984000000000,89.088000000000,89.096000000000,96.560000000000,96.352000000000,96.486400000000,96.488000000000,00001,200
35617520C0194,00001,83.240000000000,83.104000000000,83.162000000000,83.176000000000,90.664000000000,90.472000000000,90.576800000000,90.576000000000,97.944000000000,97.784000000000,97.871600000000,97.888000000000,00001,200
35617520C0225,00001,78.984000000000,78.824000000000,78.891600000000,78.896000000000,86.376000000000,86.160000000000,86.267200000000,86.280000000000,93.576000000000,93.376000000000,93.488000000000,93.496000000000,00001,200
35617520C0253,00001,85.368000000000,85.208000000000,85.301600000000,85.312000000000,92.888000000000,92.768000000000,92.824800000000,92.832000000000,100.312000000000,100.040000000000,100.228400000000,100.240000000000,00001,200
35617520C0581,00001,83.440000000000,83.272000000000,83.366800000000,83.384000000000,90.792000000000,90.616000000000,90.720000000000,90.712000000000,98.176000000000,97.928000000000,98.063600000000,98.080000000000,00001,200
35617520C0584,00001,81.144000000000,81.008000000000,81.073200000000,81.080000000000,88.512000000000,88.392000000000,88.466000000000,88.472000000000,95.936000000000,95.712000000000,95.820000000000,95.832000000000,00001,200
35617520C0303,00001,80.056000000000,79.912000000000,79.987600000000,79.984000000000,87.352000000000,87.224000000000,87.294800000000,87.304000000000,94.688000000000,94.496000000000,94.607600000000,94.616000000000,00001,200
35617520C0603,00001,79.928000000000,79.752000000000,79.844800000000,79.848000000000,87.200000000000,87.056000000000,87.133600000000,87.128000000000,94.440000000000,94.240000000000,94.361200000000,94.344000000000,00001,200
35617520C0240,00001,80.648000000000,80.504000000000,80.583600000000,80.576000000000,88.056000000000,87.896000000000,87.985200000000,88.000000000000,95.440000000000,95.200000000000,95.354400000000,95.368000000000,00001,200
35617520C0217,00001,84.376000000000,84.232000000000,84.321200000000,84.328000000000,91.808000000000,91.576000000000,91.719200000000,91.736000000000,99.192000000000,99.008000000000,99.120000000000,99.136000000000,00001,200
35617520C0425,00001,85.280000000000,85.104000000000,85.204400000000,85.208000000000,92.720000000000,92.512000000000,92.638000000000,92.648000000000,100.256000000000,100.008000000000,100.163600000000,100.160000000000,00001,200
35617520C0258,00001,86.208000000000,86.000000000000,86.105600000000,86.112000000000,93.656000000000,93.416000000000,93.540800000000,93.552000000000,101.144000000000,100.904000000000,101.038400000000,101.048000000000,00001,200
35617520C0246,00001,90.960000000000,90.816000000000,90.905200000000,90.912000000000,98.528000000000,98.376000000000,98.459600000000,98.472000000000,106.056000000000,105.784000000000,105.941600000000,105.952000000000,00001,200
35617520C0464,00001,86.024000000000,85.888000000000,85.951600000000,85.944000000000,93.520000000000,93.344000000000,93.441200000000,93.432000000000,101.088000000000,100.880000000000,100.987600000000,101.000000000000,00001,200
35617520C0499,00001,91.672000000000,91.504000000000,91.606000000000,91.600000000000,99.152000000000,98.912000000000,99.055600000000,99.064000000000,106.560000000000,106.280000000000,106.448800000000,106.456000000000,00001,200
35617520C0451,00001,84.648000000000,84.496000000000,84.579200000000,84.584000000000,92.128000000000,91.928000000000,92.050800000000,92.064000000000,99.424000000000,99.200000000000,99.335200000000,99.344000000000,00001,200
35617520C0383,00001,83.680000000000,83.536000000000,83.622400000000,83.632000000000,91.200000000000,91.024000000000,91.101600000000,91.096000000000,98.568000000000,98.360000000000,98.479600000000,98.488000000000,00001,200
35617520C0521,00001,85.600000000000,85.448000000000,85.524400000000,85.528000000000,93.064000000000,92.840000000000,92.974800000000,92.968000000000,100.376000000000,100.096000000000,100.277200000000,100.288000000000,00001,200
35617520C0585,00001,84.120000000000,83.984000000000,84.064000000000,84.072000000000,91.616000000000,91.496000000000,91.562800000000,91.584000000000,99.096000000000,98.904000000000,99.028400000000,99.024000000000,00001,200
35617520C0604,00001,83.336000000000,83.168000000000,83.256000000000,83.248000000000,90.640000000000,90.472000000000,90.556400000000,90.560000000000,97.984000000000,97.744000000000,97.863600000000,97.864000000000,00001,200
35617520C0546,00001,85.160000000000,84.968000000000,85.068400000000,85.072000000000,92.632000000000,92.464000000000,92.569200000000,92.568000000000,100.104000000000,99.824000000000,99.972400000000,99.968000000000,00001,200
35617520C0589,00001,87.216000000000,87.088000000000,87.147200000000,87.144000000000,94.728000000000,94.520000000000,94.629200000000,94.624000000000,102.112000000000,101.856000000000,102.010800000000,102.016000000000,00001,200
35617520C0510,00001,86.744000000000,86.568000000000,86.658000000000,86.672000000000,94.208000000000,94.032000000000,94.119200000000,94.136000000000,101.728000000000,101.496000000000,101.647200000000,101.664000000000,00001,200
35617520C0592,00001,84.096000000000,83.936000000000,84.017600000000,84.024000000000,91.496000000000,91.288000000000,91.379200000000,91.384000000000,98.856000000000,98.608000000000,98.734000000000,98.752000000000,00001,200
35617520C0493,00001,88.160000000000,88.008000000000,88.076800000000,88.072000000000,95.608000000000,95.408000000000,95.517200000000,95.536000000000,103.064000000000,102.832000000000,102.960400000000,102.968000000000,00001,200
35617520C0204,00001,84.384000000000,84.288000000000,84.331200000000,84.328000000000,91.728000000000,91.552000000000,91.644800000000,91.648000000000,99.000000000000,98.808000000000,98.930000000000,98.936000000000,00001,200
35617520C0616,00001,83.976000000000,83.824000000000,83.912400000000,83.912000000000,91.296000000000,91.128000000000,91.221200000000,91.232000000000,98.704000000000,98.504000000000,98.597200000000,98.600000000000,00001,200
35617520C0369,00001,92.432000000000,92.256000000000,92.362000000000,92.384000000000,99.896000000000,99.688000000000,99.808400000000,99.832000000000,107.328000000000,107.040000000000,107.219600000000,107.240000000000,00001,200
35617520C0530,00001,80.704000000000,80.536000000000,80.622800000000,80.632000000000,88.104000000000,87.936000000000,88.012800000000,88.008000000000,95.560000000000,95.312000000000,95.444400000000,95.472000000000,00001,200
35617520C0371,00001,84.024000000000,83.888000000000,83.968000000000,83.976000000000,91.368000000000,91.200000000000,91.282800000000,91.288000000000,98.704000000000,98.472000000000,98.616400000000,98.624000000000,00001,200
35617520C0538,00001,82.936000000000,82.800000000000,82.866400000000,82.872000000000,90.320000000000,90.144000000000,90.242800000000,90.240000000000,97.696000000000,97.472000000000,97.620400000000,97.640000000000,00001,200
35617520C0376,00001,86.440000000000,86.272000000000,86.358800000000,86.360000000000,93.784000000000,93.664000000000,93.732400000000,93.736000000000,101.240000000000,101.064000000000,101.160000000000,101.168000000000,00001,200
35617520C0378,00001,91.000000000000,90.800000000000,90.925600000000,90.936000000000,98.512000000000,98.296000000000,98.402400000000,98.416000000000,105.856000000000,105.632000000000,105.770000000000,105.800000000000,00001,200
35617520C0377,00001,84.440000000000,84.288000000000,84.364000000000,84.360000000000,91.856000000000,91.712000000000,91.774400000000,91.776000000000,99.176000000000,98.896000000000,99.056400000000,99.080000000000,00001,200
35617520C0576,00001,88.504000000000,88.336000000000,88.444400000000,88.456000000000,95.960000000000,95.744000000000,95.866800000000,95.864000000000,103.432000000000,103.232000000000,103.351200000000,103.360000000000,00001,200
35617520C0083,00001,83.176000000000,83.056000000000,83.120800000000,83.128000000000,90.528000000000,90.360000000000,90.444800000000,90.464000000000,97.736000000000,97.536000000000,97.661600000000,97.680000000000,00001,200
35617520C0579,00001,84.560000000000,84.432000000000,84.493600000000,84.488000000000,92.016000000000,91.808000000000,91.924400000000,91.928000000000,99.400000000000,99.192000000000,99.314800000000,99.336000000000,00001,200
35617520C0178,00001,85.304000000000,85.168000000000,85.252800000000,85.256000000000,92.680000000000,92.496000000000,92.604800000000,92.624000000000,100.048000000000,99.800000000000,99.954800000000,99.968000000000,00001,200
35617520C0640,00001,86.336000000000,86.176000000000,86.273200000000,86.280000000000,93.856000000000,93.648000000000,93.775200000000,93.784000000000,101.360000000000,101.136000000000,101.246800000000,101.256000000000,00001,200
35617520C0260,00001,80.472000000000,80.328000000000,80.412400000000,80.424000000000,87.816000000000,87.664000000000,87.748800000000,87.752000000000,95.184000000000,95.016000000000,95.113200000000,95.112000000000,00001,200
35617520C0230,00001,86.616000000000,86.408000000000,86.539200000000,86.552000000000,94.232000000000,94.008000000000,94.095200000000,94.104000000000,101.720000000000,101.480000000000,101.622000000000,101.640000000000,00001,200
35617520C0367,00001,84.600000000000,84.472000000000,84.545600000000,84.544000000000,92.144000000000,91.976000000000,92.076400000000,92.096000000000,99.600000000000,99.416000000000,99.517200000000,99.520000000000,00001,200
35617520C0215,00001,83.576000000000,83.432000000000,83.495200000000,83.496000000000,91.040000000000,90.856000000000,90.955600000000,90.960000000000,98.496000000000,98.296000000000,98.395200000000,98.408000000000,00001,200
35617520C0345,00001,90.624000000000,90.464000000000,90.535600000000,90.536000000000,98.120000000000,97.912000000000,98.031200000000,98.056000000000,105.488000000000,105.232000000000,105.382000000000,105.408000000000,00001,200
35617520C0297,00001,88.224000000000,88.072000000000,88.164400000000,88.176000000000,95.640000000000,95.448000000000,95.575600000000,95.584000000000,103.120000000000,102.864000000000,103.004400000000,103.024000000000,00001,200
35617520C0221,00001,84.296000000000,84.128000000000,84.223600000000,84.232000000000,91.720000000000,91.552000000000,91.659600000000,91.672000000000,99.192000000000,98.976000000000,99.090800000000,99.112000000000,00001,200
35617520C0446,00001,85.376000000000,85.224000000000,85.320400000000,85.328000000000,92.824000000000,92.656000000000,92.749600000000,92.760000000000,100.352000000000,100.112000000000,100.243200000000,100.264000000000,00001,200
35617520C0146,00001,85.792000000000,85.608000000000,85.698800000000,85.696000000000,93.160000000000,92.992000000000,93.086000000000,93.096000000000,100.496000000000,100.256000000000,100.406400000000,100.432000000000,00001,200
35617520C0380,00001,83.768000000000,83.632000000000,83.692800000000,83.688000000000,91.280000000000,91.112000000000,91.197200000000,91.200000000000,98.752000000000,98.544000000000,98.656000000000,98.672000000000,00001,200
35617520C0152,00001,83.152000000000,83.016000000000,83.070800000000,83.080000000000,90.656000000000,90.408000000000,90.506800000000,90.504000000000,97.968000000000,97.768000000000,97.886800000000,97.888000000000,00001,200
35617520C0134,00001,79.152000000000,78.992000000000,79.093600000000,79.104000000000,86.408000000000,86.272000000000,86.351200000000,86.368000000000,93.608000000000,93.456000000000,93.541200000000,93.552000000000,00001,200
35617520C0295,00001,86.688000000000,86.536000000000,86.621200000000,86.632000000000,94.208000000000,93.984000000000,94.111600000000,94.128000000000,101.680000000000,101.432000000000,101.576800000000,101.592000000000,00001,200
35617520C0513,00001,83.920000000000,83.816000000000,83.878800000000,83.888000000000,91.320000000000,91.104000000000,91.219600000000,91.216000000000,98.704000000000,98.512000000000,98.605600000000,98.608000000000,00001,200
35617520C0089,00001,83.072000000000,82.880000000000,82.962800000000,82.960000000000,90.288000000000,90.128000000000,90.214400000000,90.232000000000,97.560000000000,97.344000000000,97.458000000000,97.464000000000,00001,200
35617520C0137,00001,85.720000000000,85.560000000000,85.647600000000,85.648000000000,93.168000000000,92.984000000000,93.087600000000,93.088000000000,100.584000000000,100.344000000000,100.488800000000,100.512000000000,00001,200
35617520C0058,00001,88.000000000000,87.856000000000,87.944800000000,87.952000000000,95.608000000000,95.432000000000,95.522800000000,95.544000000000,103.112000000000,102.856000000000,102.985600000000,102.992000000000,00001,200
35617520C0087,00001,84.608000000000,84.472000000000,84.540800000000,84.560000000000,92.160000000000,91.952000000000,92.073600000000,92.080000000000,99.544000000000,99.264000000000,99.445200000000,99.440000000000,00001,200
35617520C0058,1504
35617520C0058,00001,86.408000000000,86.184000000000,86.298000000000,86.288000000000,93.888000000000,93.696000000000,93.807600000000,93.816000000000,101.440000000000,101.216000000000,101.337200000000,101.352000000000,00001,330
35617520C0606,10000,88.208000000000,88.000000000000,88.135600000000,88.144000000000,95.776000000000,95.600000000000,95.695200000000,95.688000000000,103.256000000000,103.032000000000,103.170400000000,103.184000000000,1271
35617520C0197,00001,80.344000000000,80.216000000000,80.264400000000,80.264000000000,87.688000000000,87.472000000000,87.594400000000,87.600000000000,94.960000000000,94.736000000000,94.859600000000,94.856000000000,00001,200
35617520C0291,00001,86.016000000000,85.840000000000,85.944400000000,85.944000000000,93.520000000000,93.352000000000,93.438800000000,93.448000000000,101.104000000000,100.904000000000,100.991600000000,101.008000000000,00001,200
35617520C0196,00001,83.784000000000,83.680000000000,83.738000000000,83.736000000000,91.240000000000,91.056000000000,91.162000000000,91.176000000000,98.592000000000,98.416000000000,98.524000000000,98.544000000000,00001,200
35617520C0457,00001,85.136000000000,84.984000000000,85.074400000000,85.080000000000,92.528000000000,92.376000000000,92.446000000000,92.448000000000,99.960000000000,99.752000000000,99.879600000000,99.872000000000,00001,200
35617520C0633,00001,85.784000000000,85.632000000000,85.722400000000,85.728000000000,93.216000000000,93.016000000000,93.120800000000,93.120000000000,100.488000000000,100.256000000000,100.395200000000,100.424000000000,00001,200
35617520C0202,00001,85.256000000000,85.080000000000,85.176800000000,85.184000000000,92.728000000000,92.576000000000,92.664000000000,92.672000000000,100.240000000000,100.032000000000,100.148800000000,100.160000000000,00001,200
35617520C0279,00001,86.856000000000,86.696000000000,86.770000000000,86.776000000000,94.392000000000,94.192000000000,94.290800000000,94.304000000000,101.864000000000,101.656000000000,101.758800000000,101.776000000000,00001,200
35617520C0205,00001,81.808000000000,81.688000000000,81.753600000000,81.760000000000,89.272000000000,89.104000000000,89.196400000000,89.200000000000,96.728000000000,96.504000000000,96.611600000000,96.632000000000,00001,200
35617520C0460,00001,85.176000000000,85.032000000000,85.108400000000,85.112000000000,92.664000000000,92.480000000000,92.576800000000,92.584000000000,100.008000000000,99.824000000000,99.926000000000,99.944000000000,00001,200
35617520C0476,00001,89.520000000000,89.344000000000,89.420400000000,89.432000000000,96.976000000000,96.752000000000,96.881600000000,96.880000000000,104.480000000000,104.232000000000,104.367600000000,104.376000000000,00001,200
